Dozentenplan   WiSe 2013 Vers. 1.20 vom  24.9.2013


39
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW SCHM,Smhl,1486,Mo,16:00,19:00
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00

44
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPP-B2/01,SRS,1101a,Mi,8:15,11:30
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
GW MATT,MATT,1486,Sa,9:00,15:45
INF-WP-A2,GRK,1486,Di,12:30,15:45
INF-WPP-A2/01,GRK/[Bro],1101a,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-A4/01,HBN/[Nmn],1101b,Di,12:30,15:45
INF-WP-A3,JNK,Stiftstr.69  R107,Di,8:15,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
GW GARB,GARB,1486,Do,16:30,19:00
GW ZOEL,ZOEL,1486,Fr,16:30,19:30
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
GW ZOEL,ZOEL,0405,Sa,10:00,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
GW HRRS BE,HRRS,1281,Mi,16:15,19:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW SCHM,Smhl,1486,Mo,16:00,19:00
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/03,MSL,0701,Mi,12:30,15:45

45
Name,Dozent,Raum,WT,Anfang,Ende
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-B4/01,MSL,0701,Mi,8:15,11:30
INF-WPP-A4/02,HBN/[Nmn],1101b,Di,12:30,15:45
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-WPP-A3/01,JNK/[Beh],1101a,Di,8:15,11:30
BWI5-REC,BRLL,0265,Fr,10:00,13:15
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
INF-WPP-A3/02,JNK/[Beh],1101a,Di,12:30,15:45
GW GARB,GARB,1486,Fr,16:00,21:00
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
GW GARB,GARB,1486,Sa,10:00,16:15
GW RDTK KT,RDTK,1201,Sa,9:00,18:00
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
GW HRRS BE,HRRS,1281,Mi,16:15,19:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW SCHM,Smhl,1486,Mo,16:00,19:00
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/04,MSL,0701,Mi,12:30,15:45

46
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPP-B2/01,SRS,1101a,Mi,8:15,11:30
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
GW MATT,MATT,1486,Sa,9:00,15:45
INF-WP-A2,GRK,1486,Di,12:30,15:45
INF-WPP-A2/01,GRK/[Bro],1101a,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WP-A3,JNK,Stiftstr.69  R107,Di,8:15,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
GW STAN FK,STAN,1281,Sa,9:00,15:45
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
GW RDTK RS,RDTK,1101c,Sa,9:00,18:00
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
INF-WPP-B4/02,MSL,0701,Mi,12:30,15:45
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW SCHM,Smhl,1486,Mo,16:00,19:00
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00

47
Name,Dozent,Raum,WT,Anfang,Ende
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-A4/01,HBN/[Nmn],1101b,Di,12:30,15:45
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-WPP-A3/01,JNK/[Beh],1101a,Di,8:15,11:30
BWI5-REC,BRLL,0265,Fr,10:00,13:15
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
INF-WPP-A3/02,JNK/[Beh],1101a,Di,12:30,15:45
GW GARB,GARB,1486,Fr,16:00,21:00
GW BLHA, BLHA,1283,Fr,16:00,19:30
GW GARB,GARB,1486,Sa,10:00,16:15
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW BLHA, BLHA,1281,Sa,9:00,15:30
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/03,MSL,0701,Mi,12:30,15:45

48
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPP-B2/01,SRS,1101a,Mi,8:15,11:30
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
GW MATT,MATT,1486,Sa,9:00,15:45
INF-WP-A2,GRK,1486,Di,12:30,15:45
INF-WPP-A2/01,GRK/[Bro],1101a,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-B4/01,MSL,0701,Mi,8:15,11:30
INF-WPP-A4/02,HBN/[Nmn],1101b,Di,12:30,15:45
INF-WP-A3,JNK,Stiftstr.69  R107,Di,8:15,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
GW ZOEL,ZOEL,1486,Fr,16:30,19:30
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
GW RDTK KT,RDTK,1201,Sa,9:00,18:00
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/04,MSL,0701,Mi,12:30,15:45

49
Name,Dozent,Raum,WT,Anfang,Ende
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-WPP-A3/01,JNK/[Beh],1101a,Di,8:15,11:30
BWI5-REC,BRLL,0265,Fr,10:00,13:15
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
INF-WPP-A3/02,JNK/[Beh],1101a,Di,12:30,15:45
GW BLHA, BLHA,1283,Fr,16:00,19:30
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
INF-WPP-B4/02,MSL,0701,Mi,12:30,15:45
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
GW BLHA, BLHA,1281,Sa,9:00,15:30
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00

50
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPP-B2/01,SRS,1101a,Mi,8:15,11:30
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
INF-WP-A2,GRK,1486,Di,12:30,15:45
INF-WPP-A2/01,GRK/[Bro],1101a,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-A4/01,HBN/[Nmn],1101b,Di,12:30,15:45
INF-WP-A3,JNK,Stiftstr.69  R107,Di,8:15,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
GW STAN FK,STAN,1281,Sa,9:00,15:45
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
GW ZOEL,ZOEL,1486,Fr,16:30,19:30
GW RDTK KT,RDTK,1201,Sa,9:00,18:00
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
GW ZOEL,ZOEL,0405,Sa,10:00,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/03,MSL,0701,Mi,12:30,15:45

51
Name,Dozent,Raum,WT,Anfang,Ende
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WPP-B4/01,MSL,0701,Mi,8:15,11:30
INF-WPP-A4/02,HBN/[Nmn],1101b,Di,12:30,15:45
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-WPP-A3/01,JNK/[Beh],1101a,Di,8:15,11:30
BWI5-REC,BRLL,0265,Fr,10:00,13:15
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
INF-WPP-A3/02,JNK/[Beh],1101a,Di,12:30,15:45
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/04,MSL,0701,Mi,12:30,15:45

54
Name,Dozent,Raum,WT,Anfang,Ende
INF-WPP-B2/01,SRS,1101a,Mi,8:15,11:30
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
INF-WP-A2,GRK,1486,Di,12:30,15:45
INF-WPP-A2/01,GRK/[Bro],1101a,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
INF-WP-A3,JNK,Stiftstr.69  R107,Di,8:15,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
GW ZOEL,ZOEL,1486,Fr,16:30,19:30
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
INF-WPP-B4/02,MSL,0701,Mi,12:30,15:45
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00

55
Name,Dozent,Raum,WT,Anfang,Ende
BWI5-WIS,STF/WSB (Dep W),1001,Mo,16:00,18:00
INF-WP-A4,HBN,Stiftstr.69  R206,Di,8:15,11:30
BWI5-WI3,WAGE,NB 03.17,Do,10:00,11:30
BWI5-WIP3/01,WAGE,NB 06.18,Do,11:45,13:15
BWI5-WIP3/02,WAGE,NB 06.18,Do,14:15,17:30
INF-WPP-A3/01,JNK/[Beh],1101a,Di,8:15,11:30
BWI5-REC,BRLL,0265,Fr,10:00,13:15
INF-PRO 10,BRA (Dep W),NB 06.24,Mo,8:15,14:00
INF-WPP-A3/02,JNK/[Beh],1101a,Di,12:30,15:45
INF-WPP-B3/01,PDB/[Oel],1102,Mi,8:15,11:30
INF-PRO 2,WND,1160,Mo,8:15,14:00
INF-PRO 3,PRG,0761,Mo,8:15,14:00
INF-WPnurWI/01,DST (WI),NB 05.13,Mi,17:30,21:00
INF-PRO 8,ZKN,1101b,Mo,8:15,14:00
INF-PRO 7,FHL,0701,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 04.11,Mo,14:15,15:45
INF-PRO 4,NTZ,1165,Mo,8:15,14:00
INF-WPnurWI/02,Kla (WI)/MST (WI),NB 02.14,Di,12:30,14:00
INF-PRO 5,LMN/[Chr],0709,Mo,8:15,14:00
GW DANN,Dann,1486,Mi,16:15,17:45
INF-PRO 11,STF/[Nmn],1105,Mo,8:15,14:00
INF-WPP-B4/03,MSL,0701,Mi,12:30,15:45
<>
Dozentenplan   WiSe 2013 Vers. 1.20 vom  24.9.2013


39
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF1-TT1,SMD,Stiftstr.69  R110,Mi,8:15,11:30

40
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
MINF1-TT1,SMD,1001,Di,12:30,15:45

41, 44, 47
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/03,MSL/[Chr],0761,Do,12:30,15:45
MINF1-TTP1/03,SMD,0709,Mi,8:15,11:30
MINF1-MIP/01,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
MINF1-TT1,SMD,1001,Di,12:30,15:45

42, 45, 48
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/01,MSL/[Chr],0761,Do,12:30,15:45
MINF1-MIP/02,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-TTP1/01,SMD,0709,Mi,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
MINF1-TT1,SMD,1001,Di,12:30,15:45

43, 49, 54
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/02,MSL/[Chr],0761,Do,12:30,15:45
MINF1-MIP/03,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-TTP1/02,SMD,0709,Mi,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
MINF1-TT1,SMD,1001,Di,12:30,15:45

46
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/02,MSL/[Chr],0761,Do,12:30,15:45
MINF1-MIP/03,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-TTP1/02,SMD,0709,Mi,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45

50
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/03,MSL/[Chr],0761,Do,12:30,15:45
MINF1-TTP1/03,SMD,0709,Mi,8:15,11:30
MINF1-MIP/01,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45

51
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MTP/01,MSL/[Chr],0761,Do,12:30,15:45
MINF1-MIP/02,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-TTP1/01,SMD,0709,Mi,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45

55
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-AW1,BTH/LCK,0861,Mo,8:15,11:30
MINF1-MT,MSL,1465,Mo,12:30,15:45
<>
Dozentenplan   WiSe 2013 Vers. 1.20 vom  24.9.2013


39
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF1-TT1,SMD,Stiftstr.69  R110,Mi,8:15,11:30
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

40
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

41, 44, 47
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-TTP1/03,SMD,0709,Mi,8:15,11:30
MINF1-MIP/01,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

42, 45, 48
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MIP/02,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TTP1/01,SMD,0709,Mi,8:15,11:30
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

43, 49, 54
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MIP/03,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TTP1/02,SMD,0709,Mi,8:15,11:30
MINF1-TT1,SMD,1001,Di,12:30,15:45
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

46
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MIP/03,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TTP1/02,SMD,0709,Mi,8:15,11:30
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

50
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-TTP1/03,SMD,0709,Mi,8:15,11:30
MINF1-MIP/01,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

51
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MIP/02,TLC,1101b,Mi,12:30,15:45
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF1-TTP1/01,SMD,0709,Mi,8:15,11:30
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30

55
Name,Dozent,Raum,WT,Anfang,Ende
MINF1-MI,TLC,Stiftstr.69  R106,Di,8:15,11:30
MINF2-PJ1,,,Mo,8:15,11:30
MINF2-PJ1,,,Mo,12:30,15:45
MINF2-AW2,FHL/TLC,1281,Do,8:15,11:30
<>
Dozentenplan   WiSe 2013 Vers. 1.20 vom  24.9.2013


39-40, 43, 46, 49, 54-55
Name,Dozent,Raum,WT,Anfang,Ende
MINF3-MS,LMN/SRS,Stiftstr.69  R106,Di,12:30,15:45
MINF3-TH2,KHL,Stiftstr.69  R110,Mo,8:30,11:45
MINF3-PJ2,,,Do,8:15,15:45
MINF3-UO,GRK/KHB,0665,Fr,12:30,15:45

41, 44, 47, 50
Name,Dozent,Raum,WT,Anfang,Ende
MINF3-UOÜ/01,GRK/KHB/[Bro],1165,Fr,8:15,11:30
MINF3-MS,LMN/SRS,Stiftstr.69  R106,Di,12:30,15:45
MINF3-TH2,KHL,Stiftstr.69  R110,Mo,8:30,11:45
MINF3-PJ2,,,Do,8:15,15:45
MINF3-UO,GRK/KHB,0665,Fr,12:30,15:45
MINF3-THÜ2/01,KHL,1165,Mi,12:30,15:45

42, 45, 48, 51
Name,Dozent,Raum,WT,Anfang,Ende
MINF3-UOÜ/02,GRK/KHB/[Bro],1165,Fr,8:15,11:30
MINF3-MS,LMN/SRS,Stiftstr.69  R106,Di,12:30,15:45
MINF3-TH2,KHL,Stiftstr.69  R110,Mo,8:30,11:45
MINF3-THÜ2/02,KHL,1165,Mi,12:30,15:45
MINF3-PJ2,,,Do,8:15,15:45
MINF3-UO,GRK/KHB,0665,Fr,12:30,15:45
<>
